task,implant_type,model_type,architecture,run,architecture_family,accuracy,trial_count
emotion,9_10,pointy,vit_small_patch16_224.dino,1,Vision Transformer (ViT),0.6583333333333333,120
emotion,9_10,pointy,vit_small_patch16_224.dino,2,Vision Transformer (ViT),0.6333333333333333,120
emotion,9_10,pointy,vit_small_patch16_224.dino,3,Vision Transformer (ViT),0.6916666666666667,120
emotion,9_10,pointy,vit_small_patch16_224.dino,4,Vision Transformer (ViT),0.5583333333333333,120
emotion,9_10,pointy,vit_small_patch16_224.dino,5,Vision Transformer (ViT),0.625,120
emotion,9_10,pointy,vit_small_patch16_224.dino,6,Vision Transformer (ViT),0.525,120
emotion,9_10,pointy,vit_small_patch16_224.dino,7,Vision Transformer (ViT),0.6833333333333333,120
emotion,9_10,pointy,vit_small_patch16_224.dino,8,Vision Transformer (ViT),0.6833333333333333,120
emotion,9_10,pointy,vit_small_patch16_224.dino,9,Vision Transformer (ViT),0.5083333333333333,120
emotion,9_10,pointy,vit_small_patch16_224.dino,10,Vision Transformer (ViT),0.6916666666666667,120
emotion,9_10,pointy,vit_small_patch16_224.dino,11,Vision Transformer (ViT),0.6333333333333333,120
emotion,9_10,pointy,vit_small_patch16_224.dino,12,Vision Transformer (ViT),0.625,120
emotion,9_10,streaky,convnext_nano.in12k,1,ConvNeXt,0.8083333333333333,120
emotion,9_10,streaky,convnext_nano.in12k,2,ConvNeXt,0.6583333333333333,120
emotion,9_10,streaky,convnext_nano.in12k,3,ConvNeXt,0.7166666666666667,120
emotion,9_10,streaky,convnext_nano.in12k,4,ConvNeXt,0.6666666666666666,120
emotion,9_10,streaky,convnext_nano.in12k,5,ConvNeXt,0.7083333333333334,120
emotion,9_10,streaky,convnext_nano.in12k,6,ConvNeXt,0.625,120
emotion,9_10,streaky,convnext_nano.in12k,7,ConvNeXt,0.7416666666666667,120
emotion,9_10,streaky,convnext_nano.in12k,8,ConvNeXt,0.7833333333333333,120
emotion,9_10,streaky,convnext_nano.in12k,9,ConvNeXt,0.8166666666666667,120
emotion,9_10,streaky,convnext_nano.in12k,10,ConvNeXt,0.625,120
emotion,9_10,streaky,convnext_nano.in12k,11,ConvNeXt,0.675,120
emotion,9_10,streaky,convnext_nano.in12k,12,ConvNeXt,0.6166666666666667,120
emotion,9_10,streaky,convnext_nano.in12k_ft_in1k,1,ConvNeXt,0.8,120
emotion,9_10,streaky,convnext_nano.in12k_ft_in1k,2,ConvNeXt,0.6833333333333333,120
emotion,9_10,streaky,convnext_nano.in12k_ft_in1k,3,ConvNeXt,0.7166666666666667,120
emotion,9_10,streaky,convnext_nano.in12k_ft_in1k,4,ConvNeXt,0.725,120
emotion,9_10,streaky,convnext_nano.in12k_ft_in1k,5,ConvNeXt,0.775,120
emotion,9_10,streaky,convnext_nano.in12k_ft_in1k,6,ConvNeXt,0.7166666666666667,120
emotion,9_10,streaky,convnext_nano.in12k_ft_in1k,7,ConvNeXt,0.775,120
emotion,9_10,streaky,convnext_nano.in12k_ft_in1k,8,ConvNeXt,0.8166666666666667,120
emotion,9_10,streaky,convnext_nano.in12k_ft_in1k,9,ConvNeXt,0.7833333333333333,120
emotion,9_10,streaky,convnext_nano.in12k_ft_in1k,10,ConvNeXt,0.5916666666666667,120
emotion,9_10,streaky,convnext_nano.in12k_ft_in1k,11,ConvNeXt,0.675,120
emotion,9_10,streaky,convnext_nano.in12k_ft_in1k,12,ConvNeXt,0.575,120
emotion,9_10,streaky,convnext_small.in12k,1,ConvNeXt,0.65,120
emotion,9_10,streaky,convnext_small.in12k,2,ConvNeXt,0.75,120
emotion,9_10,streaky,convnext_small.in12k,3,ConvNeXt,0.6,120
emotion,9_10,streaky,convnext_small.in12k,4,ConvNeXt,0.7333333333333333,120
emotion,9_10,streaky,convnext_small.in12k,5,ConvNeXt,0.7333333333333333,120
emotion,9_10,streaky,convnext_small.in12k,6,ConvNeXt,0.575,120
emotion,9_10,streaky,convnext_small.in12k,7,ConvNeXt,0.7,120
emotion,9_10,streaky,convnext_small.in12k,8,ConvNeXt,0.5833333333333334,120
emotion,9_10,streaky,convnext_small.in12k,9,ConvNeXt,0.7083333333333334,120
emotion,9_10,streaky,convnext_small.in12k,10,ConvNeXt,0.775,120
emotion,9_10,streaky,convnext_small.in12k,11,ConvNeXt,0.625,120
emotion,9_10,streaky,convnext_small.in12k,12,ConvNeXt,0.7583333333333333,120
emotion,9_10,streaky,convnext_tiny.in12k,1,ConvNeXt,0.6916666666666667,120
emotion,9_10,streaky,convnext_tiny.in12k,2,ConvNeXt,0.6833333333333333,120
emotion,9_10,streaky,convnext_tiny.in12k,3,ConvNeXt,0.5583333333333333,120
emotion,9_10,streaky,convnext_tiny.in12k,4,ConvNeXt,0.675,120
emotion,9_10,streaky,convnext_tiny.in12k,5,ConvNeXt,0.7333333333333333,120
emotion,9_10,streaky,convnext_tiny.in12k,6,ConvNeXt,0.65,120
emotion,9_10,streaky,convnext_tiny.in12k,7,ConvNeXt,0.85,120
emotion,9_10,streaky,convnext_tiny.in12k,8,ConvNeXt,0.6166666666666667,120
emotion,9_10,streaky,convnext_tiny.in12k,9,ConvNeXt,0.6666666666666666,120
emotion,9_10,streaky,convnext_tiny.in12k,10,ConvNeXt,0.775,120
emotion,9_10,streaky,convnext_tiny.in12k,11,ConvNeXt,0.65,120
emotion,9_10,streaky,convnext_tiny.in12k,12,ConvNeXt,0.825,120
emotion,9_10,streaky,convnext_tiny.in12k_ft_in1k,1,ConvNeXt,0.675,120
emotion,9_10,streaky,convnext_tiny.in12k_ft_in1k,2,ConvNeXt,0.6416666666666667,120
emotion,9_10,streaky,convnext_tiny.in12k_ft_in1k,3,ConvNeXt,0.5916666666666667,120
emotion,9_10,streaky,convnext_tiny.in12k_ft_in1k,4,ConvNeXt,0.6416666666666667,120
emotion,9_10,streaky,convnext_tiny.in12k_ft_in1k,5,ConvNeXt,0.675,120
emotion,9_10,streaky,convnext_tiny.in12k_ft_in1k,6,ConvNeXt,0.6416666666666667,120
emotion,9_10,streaky,convnext_tiny.in12k_ft_in1k,7,ConvNeXt,0.8166666666666667,120
emotion,9_10,streaky,convnext_tiny.in12k_ft_in1k,8,ConvNeXt,0.65,120
emotion,9_10,streaky,convnext_tiny.in12k_ft_in1k,9,ConvNeXt,0.725,120
emotion,9_10,streaky,convnext_tiny.in12k_ft_in1k,10,ConvNeXt,0.7333333333333333,120
emotion,9_10,streaky,convnext_tiny.in12k_ft_in1k,11,ConvNeXt,0.65,120
emotion,9_10,streaky,convnext_tiny.in12k_ft_in1k,12,ConvNeXt,0.8333333333333334,120
emotion,9_10,streaky,convnextv2_tiny.fcmae,1,ConvNeXt,0.5,120
emotion,9_10,streaky,convnextv2_tiny.fcmae,2,ConvNeXt,0.5,120
emotion,9_10,streaky,convnextv2_tiny.fcmae,3,ConvNeXt,0.5,120
emotion,9_10,streaky,convnextv2_tiny.fcmae,4,ConvNeXt,0.5,120
emotion,9_10,streaky,convnextv2_tiny.fcmae,5,ConvNeXt,0.525,120
emotion,9_10,streaky,convnextv2_tiny.fcmae,6,ConvNeXt,0.5,120
emotion,9_10,streaky,convnextv2_tiny.fcmae,7,ConvNeXt,0.625,120
emotion,9_10,streaky,convnextv2_tiny.fcmae,8,ConvNeXt,0.5,120
emotion,9_10,streaky,convnextv2_tiny.fcmae,9,ConvNeXt,0.5833333333333334,120
emotion,9_10,streaky,convnextv2_tiny.fcmae,10,ConvNeXt,0.6,120
emotion,9_10,streaky,convnextv2_tiny.fcmae,11,ConvNeXt,0.5,120
emotion,9_10,streaky,convnextv2_tiny.fcmae,12,ConvNeXt,0.6416666666666667,120
emotion,9_10,streaky,efficientnet_b0.ra_in1k,1,EfficientNet,0.5333333333333333,120
emotion,9_10,streaky,efficientnet_b0.ra_in1k,2,EfficientNet,0.5916666666666667,120
emotion,9_10,streaky,efficientnet_b0.ra_in1k,3,EfficientNet,0.6833333333333333,120
emotion,9_10,streaky,efficientnet_b0.ra_in1k,4,EfficientNet,0.7833333333333333,120
emotion,9_10,streaky,efficientnet_b0.ra_in1k,5,EfficientNet,0.7166666666666667,120
emotion,9_10,streaky,efficientnet_b0.ra_in1k,6,EfficientNet,0.7333333333333333,120
emotion,9_10,streaky,efficientnet_b0.ra_in1k,7,EfficientNet,0.675,120
emotion,9_10,streaky,efficientnet_b0.ra_in1k,8,EfficientNet,0.6666666666666666,120
emotion,9_10,streaky,efficientnet_b0.ra_in1k,9,EfficientNet,0.65,120
emotion,9_10,streaky,efficientnet_b0.ra_in1k,10,EfficientNet,0.75,120
emotion,9_10,streaky,efficientnet_b0.ra_in1k,11,EfficientNet,0.775,120
emotion,9_10,streaky,efficientnet_b0.ra_in1k,12,EfficientNet,0.6,120
emotion,9_10,streaky,efficientnet_b3.ra2_in1k,1,EfficientNet,0.6916666666666667,120
emotion,9_10,streaky,efficientnet_b3.ra2_in1k,2,EfficientNet,0.6416666666666667,120
emotion,9_10,streaky,efficientnet_b3.ra2_in1k,3,EfficientNet,0.6333333333333333,120
emotion,9_10,streaky,efficientnet_b3.ra2_in1k,4,EfficientNet,0.6416666666666667,120
emotion,9_10,streaky,efficientnet_b3.ra2_in1k,5,EfficientNet,0.7666666666666667,120
emotion,9_10,streaky,efficientnet_b3.ra2_in1k,6,EfficientNet,0.6833333333333333,120
emotion,9_10,streaky,efficientnet_b3.ra2_in1k,7,EfficientNet,0.5666666666666667,120
emotion,9_10,streaky,efficientnet_b3.ra2_in1k,8,EfficientNet,0.6666666666666666,120
emotion,9_10,streaky,efficientnet_b3.ra2_in1k,9,EfficientNet,0.7166666666666667,120
emotion,9_10,streaky,efficientnet_b3.ra2_in1k,10,EfficientNet,0.75,120
emotion,9_10,streaky,efficientnet_b3.ra2_in1k,11,EfficientNet,0.7583333333333333,120
emotion,9_10,streaky,efficientnet_b3.ra2_in1k,12,EfficientNet,0.5833333333333334,120
emotion,9_10,streaky,mobilenetv2_100.ra_in1k,1,MobileNetV2,0.525,120
emotion,9_10,streaky,mobilenetv2_100.ra_in1k,2,MobileNetV2,0.6,120
emotion,9_10,streaky,mobilenetv2_100.ra_in1k,3,MobileNetV2,0.675,120
emotion,9_10,streaky,mobilenetv2_100.ra_in1k,4,MobileNetV2,0.6583333333333333,120
emotion,9_10,streaky,mobilenetv2_100.ra_in1k,5,MobileNetV2,0.65,120
emotion,9_10,streaky,mobilenetv2_100.ra_in1k,6,MobileNetV2,0.7,120
emotion,9_10,streaky,mobilenetv2_100.ra_in1k,7,MobileNetV2,0.6,120
emotion,9_10,streaky,mobilenetv2_100.ra_in1k,8,MobileNetV2,0.625,120
emotion,9_10,streaky,mobilenetv2_100.ra_in1k,9,MobileNetV2,0.55,120
emotion,9_10,streaky,mobilenetv2_100.ra_in1k,10,MobileNetV2,0.625,120
emotion,9_10,streaky,mobilenetv2_100.ra_in1k,11,MobileNetV2,0.7,120
emotion,9_10,streaky,mobilenetv2_100.ra_in1k,12,MobileNetV2,0.5333333333333333,120
emotion,9_10,streaky,regnety_040.ra3_in1k,1,RegNetY,0.7333333333333333,120
emotion,9_10,streaky,regnety_040.ra3_in1k,2,RegNetY,0.6416666666666667,120
emotion,9_10,streaky,regnety_040.ra3_in1k,3,RegNetY,0.5416666666666666,120
emotion,9_10,streaky,regnety_040.ra3_in1k,4,RegNetY,0.7,120
emotion,9_10,streaky,regnety_040.ra3_in1k,5,RegNetY,0.7333333333333333,120
emotion,9_10,streaky,regnety_040.ra3_in1k,6,RegNetY,0.5833333333333334,120
emotion,9_10,streaky,regnety_040.ra3_in1k,7,RegNetY,0.7333333333333333,120
emotion,9_10,streaky,regnety_040.ra3_in1k,8,RegNetY,0.6583333333333333,120
emotion,9_10,streaky,regnety_040.ra3_in1k,9,RegNetY,0.575,120
emotion,9_10,streaky,regnety_040.ra3_in1k,10,RegNetY,0.7166666666666667,120
emotion,9_10,streaky,regnety_040.ra3_in1k,11,RegNetY,0.5833333333333334,120
emotion,9_10,streaky,regnety_040.ra3_in1k,12,RegNetY,0.725,120
emotion,9_10,streaky,regnety_064.ra3_in1k,1,RegNetY,0.7083333333333334,120
emotion,9_10,streaky,regnety_064.ra3_in1k,2,RegNetY,0.525,120
emotion,9_10,streaky,regnety_064.ra3_in1k,3,RegNetY,0.5083333333333333,120
emotion,9_10,streaky,regnety_064.ra3_in1k,4,RegNetY,0.7083333333333334,120
emotion,9_10,streaky,regnety_064.ra3_in1k,5,RegNetY,0.6583333333333333,120
emotion,9_10,streaky,regnety_064.ra3_in1k,6,RegNetY,0.5333333333333333,120
emotion,9_10,streaky,regnety_064.ra3_in1k,7,RegNetY,0.5333333333333333,120
emotion,9_10,streaky,regnety_064.ra3_in1k,8,RegNetY,0.5083333333333333,120
emotion,9_10,streaky,regnety_064.ra3_in1k,9,RegNetY,0.5666666666666667,120
emotion,9_10,streaky,regnety_064.ra3_in1k,10,RegNetY,0.6666666666666666,120
emotion,9_10,streaky,regnety_064.ra3_in1k,11,RegNetY,0.5666666666666667,120
emotion,9_10,streaky,regnety_064.ra3_in1k,12,RegNetY,0.5166666666666667,120
emotion,9_10,streaky,regnety_080.ra3_in1k,1,RegNetY,0.75,120
emotion,9_10,streaky,regnety_080.ra3_in1k,2,RegNetY,0.65,120
emotion,9_10,streaky,regnety_080.ra3_in1k,3,RegNetY,0.6333333333333333,120
emotion,9_10,streaky,regnety_080.ra3_in1k,4,RegNetY,0.75,120
emotion,9_10,streaky,regnety_080.ra3_in1k,5,RegNetY,0.7166666666666667,120
emotion,9_10,streaky,regnety_080.ra3_in1k,6,RegNetY,0.5666666666666667,120
emotion,9_10,streaky,regnety_080.ra3_in1k,7,RegNetY,0.5833333333333334,120
emotion,9_10,streaky,regnety_080.ra3_in1k,8,RegNetY,0.7,120
emotion,9_10,streaky,regnety_080.ra3_in1k,9,RegNetY,0.6,120
emotion,9_10,streaky,regnety_080.ra3_in1k,10,RegNetY,0.5916666666666667,120
emotion,9_10,streaky,regnety_080.ra3_in1k,11,RegNetY,0.7,120
emotion,9_10,streaky,regnety_080.ra3_in1k,12,RegNetY,0.65,120
emotion,9_10,streaky,resnet101.a1h_in1k,1,ResNet,0.5416666666666666,120
emotion,9_10,streaky,resnet101.a1h_in1k,2,ResNet,0.55,120
emotion,9_10,streaky,resnet101.a1h_in1k,3,ResNet,0.5166666666666667,120
emotion,9_10,streaky,resnet101.a1h_in1k,4,ResNet,0.575,120
emotion,9_10,streaky,resnet101.a1h_in1k,5,ResNet,0.5916666666666667,120
emotion,9_10,streaky,resnet101.a1h_in1k,6,ResNet,0.55,120
emotion,9_10,streaky,resnet101.a1h_in1k,7,ResNet,0.5166666666666667,120
emotion,9_10,streaky,resnet101.a1h_in1k,8,ResNet,0.6166666666666667,120
emotion,9_10,streaky,resnet101.a1h_in1k,9,ResNet,0.5583333333333333,120
emotion,9_10,streaky,resnet101.a1h_in1k,10,ResNet,0.5833333333333334,120
emotion,9_10,streaky,resnet101.a1h_in1k,11,ResNet,0.525,120
emotion,9_10,streaky,resnet101.a1h_in1k,12,ResNet,0.5333333333333333,120
emotion,9_10,streaky,resnet18.a1_in1k,1,ResNet,0.55,120
emotion,9_10,streaky,resnet18.a1_in1k,2,ResNet,0.5833333333333334,120
emotion,9_10,streaky,resnet18.a1_in1k,3,ResNet,0.55,120
emotion,9_10,streaky,resnet18.a1_in1k,4,ResNet,0.5333333333333333,120
emotion,9_10,streaky,resnet18.a1_in1k,5,ResNet,0.5666666666666667,120
emotion,9_10,streaky,resnet18.a1_in1k,6,ResNet,0.5916666666666667,120
emotion,9_10,streaky,resnet18.a1_in1k,7,ResNet,0.5166666666666667,120
emotion,9_10,streaky,resnet18.a1_in1k,8,ResNet,0.55,120
emotion,9_10,streaky,resnet18.a1_in1k,9,ResNet,0.55,120
emotion,9_10,streaky,resnet18.a1_in1k,10,ResNet,0.55,120
emotion,9_10,streaky,resnet18.a1_in1k,11,ResNet,0.6,120
emotion,9_10,streaky,resnet18.a1_in1k,12,ResNet,0.6416666666666667,120
emotion,9_10,streaky,resnet18d.ra2_in1k,1,ResNet,0.5416666666666666,120
emotion,9_10,streaky,resnet18d.ra2_in1k,2,ResNet,0.6583333333333333,120
emotion,9_10,streaky,resnet18d.ra2_in1k,3,ResNet,0.5333333333333333,120
emotion,9_10,streaky,resnet18d.ra2_in1k,4,ResNet,0.575,120
emotion,9_10,streaky,resnet18d.ra2_in1k,5,ResNet,0.5916666666666667,120
emotion,9_10,streaky,resnet18d.ra2_in1k,6,ResNet,0.6166666666666667,120
emotion,9_10,streaky,resnet18d.ra2_in1k,7,ResNet,0.5,120
emotion,9_10,streaky,resnet18d.ra2_in1k,8,ResNet,0.5083333333333333,120
emotion,9_10,streaky,resnet18d.ra2_in1k,9,ResNet,0.575,120
emotion,9_10,streaky,resnet18d.ra2_in1k,10,ResNet,0.5166666666666667,120
emotion,9_10,streaky,resnet18d.ra2_in1k,11,ResNet,0.6083333333333333,120
emotion,9_10,streaky,resnet18d.ra2_in1k,12,ResNet,0.6416666666666667,120
emotion,9_10,streaky,resnet50.a1_in1k,1,ResNet,0.5416666666666666,120
emotion,9_10,streaky,resnet50.a1_in1k,2,ResNet,0.55,120
emotion,9_10,streaky,resnet50.a1_in1k,3,ResNet,0.5,120
emotion,9_10,streaky,resnet50.a1_in1k,4,ResNet,0.6,120
emotion,9_10,streaky,resnet50.a1_in1k,5,ResNet,0.6,120
emotion,9_10,streaky,resnet50.a1_in1k,6,ResNet,0.5416666666666666,120
emotion,9_10,streaky,resnet50.a1_in1k,7,ResNet,0.5083333333333333,120
emotion,9_10,streaky,resnet50.a1_in1k,8,ResNet,0.6,120
emotion,9_10,streaky,resnet50.a1_in1k,9,ResNet,0.55,120
emotion,9_10,streaky,resnet50.a1_in1k,10,ResNet,0.5666666666666667,120
emotion,9_10,streaky,resnet50.a1_in1k,11,ResNet,0.5333333333333333,120
emotion,9_10,streaky,resnet50.a1_in1k,12,ResNet,0.525,120
emotion,9_10,streaky,resnet50.a1h_in1k,1,ResNet,0.5416666666666666,120
emotion,9_10,streaky,resnet50.a1h_in1k,2,ResNet,0.65,120
emotion,9_10,streaky,resnet50.a1h_in1k,3,ResNet,0.5833333333333334,120
emotion,9_10,streaky,resnet50.a1h_in1k,4,ResNet,0.575,120
emotion,9_10,streaky,resnet50.a1h_in1k,5,ResNet,0.6333333333333333,120
emotion,9_10,streaky,resnet50.a1h_in1k,6,ResNet,0.525,120
emotion,9_10,streaky,resnet50.a1h_in1k,7,ResNet,0.625,120
emotion,9_10,streaky,resnet50.a1h_in1k,8,ResNet,0.575,120
emotion,9_10,streaky,resnet50.a1h_in1k,9,ResNet,0.6416666666666667,120
emotion,9_10,streaky,resnet50.a1h_in1k,10,ResNet,0.5583333333333333,120
emotion,9_10,streaky,resnet50.a1h_in1k,11,ResNet,0.575,120
emotion,9_10,streaky,resnet50.a1h_in1k,12,ResNet,0.5583333333333333,120
emotion,9_10,streaky,resnet50d.a1_in1k,1,ResNet,0.5416666666666666,120
emotion,9_10,streaky,resnet50d.a1_in1k,2,ResNet,0.5666666666666667,120
emotion,9_10,streaky,resnet50d.a1_in1k,3,ResNet,0.5333333333333333,120
emotion,9_10,streaky,resnet50d.a1_in1k,4,ResNet,0.55,120
emotion,9_10,streaky,resnet50d.a1_in1k,5,ResNet,0.6166666666666667,120
emotion,9_10,streaky,resnet50d.a1_in1k,6,ResNet,0.5416666666666666,120
emotion,9_10,streaky,resnet50d.a1_in1k,7,ResNet,0.5583333333333333,120
emotion,9_10,streaky,resnet50d.a1_in1k,8,ResNet,0.6083333333333333,120
emotion,9_10,streaky,resnet50d.a1_in1k,9,ResNet,0.5833333333333334,120
emotion,9_10,streaky,resnet50d.a1_in1k,10,ResNet,0.575,120
emotion,9_10,streaky,resnet50d.a1_in1k,11,ResNet,0.5416666666666666,120
emotion,9_10,streaky,resnet50d.a1_in1k,12,ResNet,0.525,120
emotion,9_10,streaky,vgg11_bn.tv_in1k,1,VGG,0.625,120
emotion,9_10,streaky,vgg11_bn.tv_in1k,2,VGG,0.6,120
emotion,9_10,streaky,vgg11_bn.tv_in1k,3,VGG,0.7666666666666667,120
emotion,9_10,streaky,vgg11_bn.tv_in1k,4,VGG,0.7416666666666667,120
emotion,9_10,streaky,vgg11_bn.tv_in1k,5,VGG,0.7166666666666667,120
emotion,9_10,streaky,vgg11_bn.tv_in1k,6,VGG,0.6416666666666667,120
emotion,9_10,streaky,vgg11_bn.tv_in1k,7,VGG,0.675,120
emotion,9_10,streaky,vgg11_bn.tv_in1k,8,VGG,0.7416666666666667,120
emotion,9_10,streaky,vgg11_bn.tv_in1k,9,VGG,0.5916666666666667,120
emotion,9_10,streaky,vgg11_bn.tv_in1k,10,VGG,0.525,120
emotion,9_10,streaky,vgg11_bn.tv_in1k,11,VGG,0.6666666666666666,120
emotion,9_10,streaky,vgg11_bn.tv_in1k,12,VGG,0.5416666666666666,120
emotion,9_10,streaky,vgg13_bn.tv_in1k,1,VGG,0.6333333333333333,120
emotion,9_10,streaky,vgg13_bn.tv_in1k,2,VGG,0.55,120
emotion,9_10,streaky,vgg13_bn.tv_in1k,3,VGG,0.6416666666666667,120
emotion,9_10,streaky,vgg13_bn.tv_in1k,4,VGG,0.6416666666666667,120
emotion,9_10,streaky,vgg13_bn.tv_in1k,5,VGG,0.5583333333333333,120
emotion,9_10,streaky,vgg13_bn.tv_in1k,6,VGG,0.5166666666666667,120
emotion,9_10,streaky,vgg13_bn.tv_in1k,7,VGG,0.5416666666666666,120
emotion,9_10,streaky,vgg13_bn.tv_in1k,8,VGG,0.5583333333333333,120
emotion,9_10,streaky,vgg13_bn.tv_in1k,9,VGG,0.5416666666666666,120
emotion,9_10,streaky,vgg13_bn.tv_in1k,10,VGG,0.5333333333333333,120
emotion,9_10,streaky,vgg13_bn.tv_in1k,11,VGG,0.5583333333333333,120
emotion,9_10,streaky,vgg13_bn.tv_in1k,12,VGG,0.5666666666666667,120
emotion,9_10,streaky,vgg16_bn.tv_in1k,1,VGG,0.6666666666666666,120
emotion,9_10,streaky,vgg16_bn.tv_in1k,2,VGG,0.5916666666666667,120
emotion,9_10,streaky,vgg16_bn.tv_in1k,3,VGG,0.7416666666666667,120
emotion,9_10,streaky,vgg16_bn.tv_in1k,4,VGG,0.725,120
emotion,9_10,streaky,vgg16_bn.tv_in1k,5,VGG,0.6333333333333333,120
emotion,9_10,streaky,vgg16_bn.tv_in1k,6,VGG,0.5833333333333334,120
emotion,9_10,streaky,vgg16_bn.tv_in1k,7,VGG,0.575,120
emotion,9_10,streaky,vgg16_bn.tv_in1k,8,VGG,0.6916666666666667,120
emotion,9_10,streaky,vgg16_bn.tv_in1k,9,VGG,0.625,120
emotion,9_10,streaky,vgg16_bn.tv_in1k,10,VGG,0.5833333333333334,120
emotion,9_10,streaky,vgg16_bn.tv_in1k,11,VGG,0.575,120
emotion,9_10,streaky,vgg16_bn.tv_in1k,12,VGG,0.5916666666666667,120
emotion,9_10,streaky,vgg19_bn.tv_in1k,1,VGG,0.6916666666666667,120
emotion,9_10,streaky,vgg19_bn.tv_in1k,2,VGG,0.65,120
emotion,9_10,streaky,vgg19_bn.tv_in1k,3,VGG,0.725,120
emotion,9_10,streaky,vgg19_bn.tv_in1k,4,VGG,0.6916666666666667,120
emotion,9_10,streaky,vgg19_bn.tv_in1k,5,VGG,0.6416666666666667,120
emotion,9_10,streaky,vgg19_bn.tv_in1k,6,VGG,0.55,120
emotion,9_10,streaky,vgg19_bn.tv_in1k,7,VGG,0.6,120
emotion,9_10,streaky,vgg19_bn.tv_in1k,8,VGG,0.6666666666666666,120
emotion,9_10,streaky,vgg19_bn.tv_in1k,9,VGG,0.5666666666666667,120
emotion,9_10,streaky,vgg19_bn.tv_in1k,10,VGG,0.575,120
emotion,9_10,streaky,vgg19_bn.tv_in1k,11,VGG,0.6083333333333333,120
emotion,9_10,streaky,vgg19_bn.tv_in1k,12,VGG,0.5916666666666667,120
emotion,9_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,1,Vision Transformer (ViT),0.5083333333333333,120
emotion,9_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,2,Vision Transformer (ViT),0.675,120
emotion,9_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,3,Vision Transformer (ViT),0.6,120
emotion,9_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,4,Vision Transformer (ViT),0.525,120
emotion,9_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,5,Vision Transformer (ViT),0.6833333333333333,120
emotion,9_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,6,Vision Transformer (ViT),0.675,120
emotion,9_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,7,Vision Transformer (ViT),0.6416666666666667,120
emotion,9_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,8,Vision Transformer (ViT),0.7,120
emotion,9_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,9,Vision Transformer (ViT),0.5666666666666667,120
emotion,9_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,10,Vision Transformer (ViT),0.6583333333333333,120
emotion,9_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,11,Vision Transformer (ViT),0.7083333333333334,120
emotion,9_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,12,Vision Transformer (ViT),0.625,120
emotion,9_10,streaky,vit_base_patch16_224.dino,1,Vision Transformer (ViT),0.65,120
emotion,9_10,streaky,vit_base_patch16_224.dino,2,Vision Transformer (ViT),0.575,120
emotion,9_10,streaky,vit_base_patch16_224.dino,3,Vision Transformer (ViT),0.575,120
emotion,9_10,streaky,vit_base_patch16_224.dino,4,Vision Transformer (ViT),0.6666666666666666,120
emotion,9_10,streaky,vit_base_patch16_224.dino,5,Vision Transformer (ViT),0.575,120
emotion,9_10,streaky,vit_base_patch16_224.dino,6,Vision Transformer (ViT),0.7333333333333333,120
emotion,9_10,streaky,vit_base_patch16_224.dino,7,Vision Transformer (ViT),0.7083333333333334,120
emotion,9_10,streaky,vit_base_patch16_224.dino,8,Vision Transformer (ViT),0.5833333333333334,120
emotion,9_10,streaky,vit_base_patch16_224.dino,9,Vision Transformer (ViT),0.725,120
emotion,9_10,streaky,vit_base_patch16_224.dino,10,Vision Transformer (ViT),0.7083333333333334,120
emotion,9_10,streaky,vit_base_patch16_224.dino,11,Vision Transformer (ViT),0.625,120
emotion,9_10,streaky,vit_base_patch16_224.dino,12,Vision Transformer (ViT),0.55,120
emotion,9_10,streaky,vit_base_patch16_224.mae,1,Vision Transformer (ViT),0.675,120
emotion,9_10,streaky,vit_base_patch16_224.mae,2,Vision Transformer (ViT),0.6666666666666666,120
emotion,9_10,streaky,vit_base_patch16_224.mae,3,Vision Transformer (ViT),0.5833333333333334,120
emotion,9_10,streaky,vit_base_patch16_224.mae,4,Vision Transformer (ViT),0.65,120
emotion,9_10,streaky,vit_base_patch16_224.mae,5,Vision Transformer (ViT),0.625,120
emotion,9_10,streaky,vit_base_patch16_224.mae,6,Vision Transformer (ViT),0.5083333333333333,120
emotion,9_10,streaky,vit_base_patch16_224.mae,7,Vision Transformer (ViT),0.6083333333333333,120
