percept_filename,guess,target,implant_type,model_type,subject,result,task,architecture,architecture_family,run
39380.tif,triangle,circle,12_10,pointy,ZZa,False,shape,human,human,ZZa
33692.tif,square,square,12_10,pointy,ZZa,True,shape,human,human,ZZa
27644.tif,square,square,12_10,pointy,ZZa,True,shape,human,human,ZZa
16784.tif,triangle,triangle,12_10,pointy,ZZa,True,shape,human,human,ZZa
3248.tif,circle,circle,12_10,pointy,ZZa,True,shape,human,human,ZZa
27164.tif,triangle,square,12_10,pointy,ZZa,False,shape,human,human,ZZa
632.tif,circle,circle,12_10,pointy,ZZa,True,shape,human,human,ZZa
1484.tif,circle,circle,12_10,pointy,ZZa,True,shape,human,human,ZZa
29132.tif,circle,square,12_10,pointy,ZZa,False,shape,human,human,ZZa
40292.tif,triangle,circle,12_10,pointy,ZZa,False,shape,human,human,ZZa
11792.tif,triangle,triangle,12_10,pointy,ZZa,True,shape,human,human,ZZa
18308.tif,triangle,triangle,12_10,pointy,ZZa,True,shape,human,human,ZZa
12380.tif,triangle,triangle,12_10,pointy,ZZa,True,shape,human,human,ZZa
39536.tif,square,circle,12_10,pointy,ZZa,False,shape,human,human,ZZa
29312.tif,square,square,12_10,pointy,ZZa,True,shape,human,human,ZZa
11420.tif,triangle,triangle,12_10,pointy,ZZa,True,shape,human,human,ZZa
35132.tif,square,square,12_10,pointy,ZZa,True,shape,human,human,ZZa
11636.tif,triangle,triangle,12_10,pointy,ZZa,True,shape,human,human,ZZa
18812.tif,triangle,triangle,12_10,pointy,ZZa,True,shape,human,human,ZZa
29984.tif,square,square,12_10,pointy,ZZa,True,shape,human,human,ZZa
34508.tif,square,square,12_10,pointy,ZZa,True,shape,human,human,ZZa
19796.tif,triangle,triangle,12_10,pointy,ZZa,True,shape,human,human,ZZa
39404.tif,square,circle,12_10,pointy,ZZa,False,shape,human,human,ZZa
40376.tif,square,circle,12_10,pointy,ZZa,False,shape,human,human,ZZa
41492.tif,square,circle,12_10,pointy,ZZa,False,shape,human,human,ZZa
41000.tif,square,circle,12_10,pointy,ZZa,False,shape,human,human,ZZa
28340.tif,square,square,12_10,pointy,ZZa,True,shape,human,human,ZZa
11048.tif,triangle,triangle,12_10,pointy,ZZa,True,shape,human,human,ZZa
17048.tif,triangle,triangle,12_10,pointy,ZZa,True,shape,human,human,ZZa
27800.tif,triangle,square,12_10,pointy,ZZa,False,shape,human,human,ZZa
10892.tif,triangle,triangle,12_10,pointy,ZZa,True,shape,human,human,ZZa
2492.tif,square,circle,12_10,pointy,ZZa,False,shape,human,human,ZZa
19688.tif,triangle,triangle,12_10,pointy,ZZa,True,shape,human,human,ZZa
1988.tif,circle,circle,12_10,pointy,ZZa,True,shape,human,human,ZZa
28676.tif,square,square,12_10,pointy,ZZa,True,shape,human,human,ZZa
2624.tif,square,circle,12_10,pointy,ZZa,False,shape,human,human,ZZa
29715.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
19287.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
34971.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
40239.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
38427.tif,triangle,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
34503.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
11067.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
19443.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
27207.tif,circle,square,6_20,streaky,ZZa,False,shape,human,human,ZZa
18399.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
29259.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
10779.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
19071.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
34299.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
543.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
35943.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
41403.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
29103.tif,circle,square,6_20,streaky,ZZa,False,shape,human,human,ZZa
16839.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
12063.tif,square,triangle,6_20,streaky,ZZa,False,shape,human,human,ZZa
999.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
28071.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
28599.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
18567.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
35019.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
2919.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
1023.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
29907.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
975.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
19023.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
18507.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
18327.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
17931.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
28623.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
29175.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
28383.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
41463.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
18171.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
29019.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
34779.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
12591.tif,square,triangle,6_20,streaky,ZZa,False,shape,human,human,ZZa
12531.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
1959.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
17667.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
40371.tif,triangle,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
18303.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
3207.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
2007.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
10059.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
2571.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
207.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
28491.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
11919.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
29775.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
40467.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
17151.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
36507.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
27663.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
11679.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
29739.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
35967.tif,circle,square,6_20,streaky,ZZa,False,shape,human,human,ZZa
603.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
11151.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
18219.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
19335.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
28803.tif,triangle,square,6_20,streaky,ZZa,False,shape,human,human,ZZa
1743.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
3339.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
2115.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
29067.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
40203.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
39399.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
28575.tif,circle,square,6_20,streaky,ZZa,False,shape,human,human,ZZa
33399.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
18195.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
28647.tif,circle,square,6_20,streaky,ZZa,False,shape,human,human,ZZa
39567.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
18483.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
27771.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
2331.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
2067.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
12375.tif,square,triangle,6_20,streaky,ZZa,False,shape,human,human,ZZa
26943.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
27075.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
18351.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
10971.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
2247.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
19839.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
33999.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
39915.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
11103.tif,circle,triangle,6_20,streaky,ZZa,False,shape,human,human,ZZa
1695.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
35103.tif,circle,square,6_20,streaky,ZZa,False,shape,human,human,ZZa
41595.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
28887.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
28335.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
891.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
39999.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
39843.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
939.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
38403.tif,triangle,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
17259.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
2943.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
495.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
40047.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
11331.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
29607.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
16887.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
35151.tif,circle,square,6_20,streaky,ZZa,False,shape,human,human,ZZa
17607.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
11655.tif,circle,triangle,6_20,streaky,ZZa,False,shape,human,human,ZZa
17559.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
11043.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
27531.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
1719.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
2595.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
40443.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
34611.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
40731.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
35523.tif,circle,square,6_20,streaky,ZZa,False,shape,human,human,ZZa
40311.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
471.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
28995.tif,circle,square,6_20,streaky,ZZa,False,shape,human,human,ZZa
2643.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
27027.tif,triangle,square,6_20,streaky,ZZa,False,shape,human,human,ZZa
38643.tif,triangle,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
39039.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
12267.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
34347.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
39807.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
1983.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
34755.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
29379.tif,circle,square,6_20,streaky,ZZa,False,shape,human,human,ZZa
36087.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
19179.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
40023.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
17955.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
26787.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
19047.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
40659.tif,triangle,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
27243.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
1587.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
17715.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
19395.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
13275.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
19311.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
39327.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
11967.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
35331.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
11703.tif,circle,triangle,6_20,streaky,ZZa,False,shape,human,human,ZZa
10263.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
35811.tif,circle,square,6_20,streaky,ZZa,False,shape,human,human,ZZa
11499.tif,circle,triangle,6_20,streaky,ZZa,False,shape,human,human,ZZa
19731.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
18711.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
29199.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
39507.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
40071.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
18087.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
28251.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
12747.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
12903.tif,square,triangle,6_20,streaky,ZZa,False,shape,human,human,ZZa
41043.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
12987.tif,square,triangle,6_20,streaky,ZZa,False,shape,human,human,ZZa
11019.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
11367.tif,circle,triangle,6_20,streaky,ZZa,False,shape,human,human,ZZa
1239.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
35655.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
18843.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
12243.tif,circle,triangle,6_20,streaky,ZZa,False,shape,human,human,ZZa
29127.tif,triangle,square,6_20,streaky,ZZa,False,shape,human,human,ZZa
19791.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
16971.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
29451.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
10635.tif,circle,triangle,6_20,streaky,ZZa,False,shape,human,human,ZZa
29535.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
28047.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
10755.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
2895.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
17535.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
3159.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
1935.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
17103.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
28311.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
1431.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
11727.tif,circle,triangle,6_20,streaky,ZZa,False,shape,human,human,ZZa
11415.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
339.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
28275.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
11631.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
36351.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
39531.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
1179.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
10803.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
40683.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
18039.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
10035.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
12831.tif,square,triangle,6_20,streaky,ZZa,False,shape,human,human,ZZa
36039.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
11463.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
18999.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
17199.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
29643.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
19467.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
35235.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
867.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
33471.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
28407.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
33531.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
18375.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
35067.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
38979.tif,triangle,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
28179.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
39975.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
13251.tif,square,triangle,6_20,streaky,ZZa,False,shape,human,human,ZZa
28911.tif,circle,square,6_20,streaky,ZZa,False,shape,human,human,ZZa
35679.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
35043.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
38559.tif,triangle,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
18063.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
2715.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
33951.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
28971.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
38511.tif,triangle,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
1671.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
36195.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
34995.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
34731.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
11943.tif,triangle,triangle,6_20,streaky,ZZa,True,shape,human,human,ZZa
39195.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
35307.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
28359.tif,circle,square,6_20,streaky,ZZa,False,shape,human,human,ZZa
39171.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
1047.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
28707.tif,circle,square,6_20,streaky,ZZa,False,shape,human,human,ZZa
34035.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
28467.tif,circle,square,6_20,streaky,ZZa,False,shape,human,human,ZZa
1647.tif,square,circle,6_20,streaky,ZZa,False,shape,human,human,ZZa
29667.tif,square,square,6_20,streaky,ZZa,True,shape,human,human,ZZa
2739.tif,circle,circle,6_20,streaky,ZZa,True,shape,human,human,ZZa
1389.tif,circle,circle,6_20,pointy,ZZa,True,shape,human,human,ZZa
11373.tif,circle,triangle,6_20,pointy,ZZa,False,shape,human,human,ZZa
17913.tif,triangle,triangle,6_20,pointy,ZZa,True,shape,human,human,ZZa
29913.tif,circle,square,6_20,pointy,ZZa,False,shape,human,human,ZZa
2673.tif,circle,circle,6_20,pointy,ZZa,True,shape,human,human,ZZa
2121.tif,circle,circle,6_20,pointy,ZZa,True,shape,human,human,ZZa
34617.tif,square,square,6_20,pointy,ZZa,True,shape,human,human,ZZa
35709.tif,square,square,6_20,pointy,ZZa,True,shape,human,human,ZZa
1857.tif,circle,circle,6_20,pointy,ZZa,True,shape,human,human,ZZa
13125.tif,triangle,triangle,6_20,pointy,ZZa,True,shape,human,human,ZZa
129.tif,circle,circle,6_20,pointy,ZZa,True,shape,human,human,ZZa
2649.tif,circle,circle,6_20,pointy,ZZa,True,shape,human,human,ZZa
